Purchase_Fact_ID,Customer_ID,Product_ID,Channel_ID,Time_ID,Device_ID,Payment_ID,Marketing_ID,Shipping_ID,Purchase_Amount,Frequency_of_Purchase,Brand_Loyalty_Score,Product_Rating,Time_Spent_Research_Hours,Return_Rate,Customer_Satisfaction,Engagement_with_Ads,Discount_Used,Purchase_Intent,Time_to_Decision_Days
8290,64-490-6975,9,2,20240317,1,2,37,3,367.70,3,3,5,2,2,3,High,1,Need-based,3
8291,64-490-6975,9,2,20240317,1,2,41,3,367.70,3,3,5,2,2,3,High,1,Need-based,3
8292,64-490-6975,9,2,20240317,1,2,45,3,367.70,3,3,5,2,2,3,High,1,Need-based,3
8293,91-789-3191,10,2,20241121,1,3,4,1,229.97,7,3,4,0,2,9,None,0,Need-based,6
8294,91-789-3191,10,2,20241121,1,3,8,1,229.97,7,3,4,0,2,9,None,0,Need-based,6
8295,91-789-3191,10,2,20241121,1,3,12,1,229.97,7,3,4,0,2,9,None,0,Need-based,6
8296,91-789-3191,10,2,20241121,1,3,16,1,229.97,7,3,4,0,2,9,None,0,Need-based,6
8297,91-789-3191,10,2,20241121,1,3,20,1,229.97,7,3,4,0,2,9,None,0,Need-based,6
8298,91-789-3191,10,2,20241121,1,3,24,1,229.97,7,3,4,0,2,9,None,0,Need-based,6
8299,91-789-3191,10,2,20241121,1,3,28,1,229.97,7,3,4,0,2,9,None,0,Need-based,6
8300,91-789-3191,10,2,20241121,1,3,32,1,229.97,7,3,4,0,2,9,None,0,Need-based,6
8301,91-789-3191,10,2,20241121,1,3,36,1,229.97,7,3,4,0,2,9,None,0,Need-based,6
8302,91-789-3191,10,2,20241121,1,3,40,1,229.97,7,3,4,0,2,9,None,0,Need-based,6
8303,91-789-3191,10,2,20241121,1,3,44,1,229.97,7,3,4,0,2,9,None,0,Need-based,6
8304,91-789-3191,10,2,20241121,1,3,48,1,229.97,7,3,4,0,2,9,None,0,Need-based,6
8305,83-714-9649,5,1,20240802,1,5,3,3,226.53,3,3,1,1,1,10,Medium,1,Wants-based,13
8306,83-714-9649,5,1,20240802,1,5,7,3,226.53,3,3,1,1,1,10,Medium,1,Wants-based,13
8307,83-714-9649,5,1,20240802,1,5,11,3,226.53,3,3,1,1,1,10,Medium,1,Wants-based,13
8308,83-714-9649,5,1,20240802,1,5,15,3,226.53,3,3,1,1,1,10,Medium,1,Wants-based,13
8309,83-714-9649,5,1,20240802,1,5,19,3,226.53,3,3,1,1,1,10,Medium,1,Wants-based,13
8310,83-714-9649,5,1,20240802,1,5,23,3,226.53,3,3,1,1,1,10,Medium,1,Wants-based,13
8311,83-714-9649,5,1,20240802,1,5,27,3,226.53,3,3,1,1,1,10,Medium,1,Wants-based,13
8312,83-714-9649,5,1,20240802,1,5,31,3,226.53,3,3,1,1,1,10,Medium,1,Wants-based,13
8313,83-714-9649,5,1,20240802,1,5,35,3,226.53,3,3,1,1,1,10,Medium,1,Wants-based,13
8314,83-714-9649,5,1,20240802,1,5,39,3,226.53,3,3,1,1,1,10,Medium,1,Wants-based,13
8315,83-714-9649,5,1,20240802,1,5,43,3,226.53,3,3,1,1,1,10,Medium,1,Wants-based,13
8316,83-714-9649,5,1,20240802,1,5,47,3,226.53,3,3,1,1,1,10,Medium,1,Wants-based,13
8317,33-203-4230,3,2,20240924,1,5,2,2,218.32,2,5,3,0,2,7,Low,0,Need-based,3
8318,33-203-4230,3,2,20240924,1,5,6,2,218.32,2,5,3,0,2,7,Low,0,Need-based,3
8319,33-203-4230,3,2,20240924,1,5,10,2,218.32,2,5,3,0,2,7,Low,0,Need-based,3
8320,33-203-4230,3,2,20240924,1,5,14,2,218.32,2,5,3,0,2,7,Low,0,Need-based,3
8321,33-203-4230,3,2,20240924,1,5,18,2,218.32,2,5,3,0,2,7,Low,0,Need-based,3
8322,33-203-4230,3,2,20240924,1,5,22,2,218.32,2,5,3,0,2,7,Low,0,Need-based,3
8323,33-203-4230,3,2,20240924,1,5,26,2,218.32,2,5,3,0,2,7,Low,0,Need-based,3
8324,33-203-4230,3,2,20240924,1,5,30,2,218.32,2,5,3,0,2,7,Low,0,Need-based,3
8325,33-203-4230,3,2,20240924,1,5,34,2,218.32,2,5,3,0,2,7,Low,0,Need-based,3
8326,33-203-4230,3,2,20240924,1,5,38,2,218.32,2,5,3,0,2,7,Low,0,Need-based,3
8327,33-203-4230,3,2,20240924,1,5,42,2,218.32,2,5,3,0,2,7,Low,0,Need-based,3
8328,33-203-4230,3,2,20240924,1,5,46,2,218.32,2,5,3,0,2,7,Low,0,Need-based,3
8329,90-918-2833,6,3,20241218,2,3,2,2,132.67,7,2,5,1,2,3,Low,1,Impulsive,1
8330,90-918-2833,6,3,20241218,2,3,6,2,132.67,7,2,5,1,2,3,Low,1,Impulsive,1
8331,90-918-2833,6,3,20241218,2,3,10,2,132.67,7,2,5,1,2,3,Low,1,Impulsive,1
8332,90-918-2833,6,3,20241218,2,3,14,2,132.67,7,2,5,1,2,3,Low,1,Impulsive,1
8333,90-918-2833,6,3,20241218,2,3,18,2,132.67,7,2,5,1,2,3,Low,1,Impulsive,1
8334,90-918-2833,6,3,20241218,2,3,22,2,132.67,7,2,5,1,2,3,Low,1,Impulsive,1
8335,90-918-2833,6,3,20241218,2,3,26,2,132.67,7,2,5,1,2,3,Low,1,Impulsive,1
8336,90-918-2833,6,3,20241218,2,3,30,2,132.67,7,2,5,1,2,3,Low,1,Impulsive,1
8337,90-918-2833,6,3,20241218,2,3,34,2,132.67,7,2,5,1,2,3,Low,1,Impulsive,1
8338,90-918-2833,6,3,20241218,2,3,38,2,132.67,7,2,5,1,2,3,Low,1,Impulsive,1
8339,90-918-2833,6,3,20241218,2,3,42,2,132.67,7,2,5,1,2,3,Low,1,Impulsive,1
8340,90-918-2833,6,3,20241218,2,3,46,2,132.67,7,2,5,1,2,3,Low,1,Impulsive,1
8341,53-409-1176,18,3,20240525,3,3,1,2,416.96,7,5,1,1,0,1,High,0,Planned,7
8342,53-409-1176,18,3,20240525,3,3,5,2,416.96,7,5,1,1,0,1,High,0,Planned,7
8343,53-409-1176,18,3,20240525,3,3,9,2,416.96,7,5,1,1,0,1,High,0,Planned,7
8344,53-409-1176,18,3,20240525,3,3,13,2,416.96,7,5,1,1,0,1,High,0,Planned,7
8345,53-409-1176,18,3,20240525,3,3,17,2,416.96,7,5,1,1,0,1,High,0,Planned,7
8346,53-409-1176,18,3,20240525,3,3,21,2,416.96,7,5,1,1,0,1,High,0,Planned,7
8347,53-409-1176,18,3,20240525,3,3,25,2,416.96,7,5,1,1,0,1,High,0,Planned,7
8348,53-409-1176,18,3,20240525,3,3,29,2,416.96,7,5,1,1,0,1,High,0,Planned,7
8349,53-409-1176,18,3,20240525,3,3,33,2,416.96,7,5,1,1,0,1,High,0,Planned,7
8350,53-409-1176,18,3,20240525,3,3,37,2,416.96,7,5,1,1,0,1,High,0,Planned,7
8351,53-409-1176,18,3,20240525,3,3,41,2,416.96,7,5,1,1,0,1,High,0,Planned,7
8352,53-409-1176,18,3,20240525,3,3,45,2,416.96,7,5,1,1,0,1,High,0,Planned,7
8353,52-491-3386,18,3,20240105,3,1,3,3,459.51,7,1,2,2,0,5,Medium,1,Need-based,11
8354,52-491-3386,18,3,20240105,3,1,7,3,459.51,7,1,2,2,0,5,Medium,1,Need-based,11
8355,52-491-3386,18,3,20240105,3,1,11,3,459.51,7,1,2,2,0,5,Medium,1,Need-based,11
8356,52-491-3386,18,3,20240105,3,1,15,3,459.51,7,1,2,2,0,5,Medium,1,Need-based,11
8357,52-491-3386,18,3,20240105,3,1,19,3,459.51,7,1,2,2,0,5,Medium,1,Need-based,11
8358,52-491-3386,18,3,20240105,3,1,23,3,459.51,7,1,2,2,0,5,Medium,1,Need-based,11
8359,52-491-3386,18,3,20240105,3,1,27,3,459.51,7,1,2,2,0,5,Medium,1,Need-based,11
8360,52-491-3386,18,3,20240105,3,1,31,3,459.51,7,1,2,2,0,5,Medium,1,Need-based,11
8361,52-491-3386,18,3,20240105,3,1,35,3,459.51,7,1,2,2,0,5,Medium,1,Need-based,11
8362,52-491-3386,18,3,20240105,3,1,39,3,459.51,7,1,2,2,0,5,Medium,1,Need-based,11
8363,52-491-3386,18,3,20240105,3,1,43,3,459.51,7,1,2,2,0,5,Medium,1,Need-based,11
8364,52-491-3386,18,3,20240105,3,1,47,3,459.51,7,1,2,2,0,5,Medium,1,Need-based,11
8365,10-870-3357,10,2,20240315,1,5,4,3,487.96,2,5,3,2,0,2,None,1,Need-based,12
8366,10-870-3357,10,2,20240315,1,5,8,3,487.96,2,5,3,2,0,2,None,1,Need-based,12
8367,10-870-3357,10,2,20240315,1,5,12,3,487.96,2,5,3,2,0,2,None,1,Need-based,12
8368,10-870-3357,10,2,20240315,1,5,16,3,487.96,2,5,3,2,0,2,None,1,Need-based,12
8369,10-870-3357,10,2,20240315,1,5,20,3,487.96,2,5,3,2,0,2,None,1,Need-based,12
8370,10-870-3357,10,2,20240315,1,5,24,3,487.96,2,5,3,2,0,2,None,1,Need-based,12
8371,10-870-3357,10,2,20240315,1,5,28,3,487.96,2,5,3,2,0,2,None,1,Need-based,12
8372,10-870-3357,10,2,20240315,1,5,32,3,487.96,2,5,3,2,0,2,None,1,Need-based,12
8373,10-870-3357,10,2,20240315,1,5,36,3,487.96,2,5,3,2,0,2,None,1,Need-based,12
8374,10-870-3357,10,2,20240315,1,5,40,3,487.96,2,5,3,2,0,2,None,1,Need-based,12
8375,10-870-3357,10,2,20240315,1,5,44,3,487.96,2,5,3,2,0,2,None,1,Need-based,12
8376,10-870-3357,10,2,20240315,1,5,48,3,487.96,2,5,3,2,0,2,None,1,Need-based,12
8377,41-816-7753,14,2,20240723,2,2,1,1,150.11,7,4,4,2,0,3,High,1,Wants-based,8
8378,41-816-7753,14,2,20240723,2,2,5,1,150.11,7,4,4,2,0,3,High,1,Wants-based,8
8379,41-816-7753,14,2,20240723,2,2,9,1,150.11,7,4,4,2,0,3,High,1,Wants-based,8
8380,41-816-7753,14,2,20240723,2,2,13,1,150.11,7,4,4,2,0,3,High,1,Wants-based,8
8381,41-816-7753,14,2,20240723,2,2,17,1,150.11,7,4,4,2,0,3,High,1,Wants-based,8
8382,41-816-7753,14,2,20240723,2,2,21,1,150.11,7,4,4,2,0,3,High,1,Wants-based,8
8383,41-816-7753,14,2,20240723,2,2,25,1,150.11,7,4,4,2,0,3,High,1,Wants-based,8
8384,41-816-7753,14,2,20240723,2,2,29,1,150.11,7,4,4,2,0,3,High,1,Wants-based,8
8385,41-816-7753,14,2,20240723,2,2,33,1,150.11,7,4,4,2,0,3,High,1,Wants-based,8
8386,41-816-7753,14,2,20240723,2,2,37,1,150.11,7,4,4,2,0,3,High,1,Wants-based,8
8387,41-816-7753,14,2,20240723,2,2,41,1,150.11,7,4,4,2,0,3,High,1,Wants-based,8
8388,41-816-7753,14,2,20240723,2,2,45,1,150.11,7,4,4,2,0,3,High,1,Wants-based,8
8389,68-296-5978,7,2,20240918,2,4,3,3,218.87,5,4,3,0,0,4,Medium,1,Planned,11
8390,68-296-5978,7,2,20240918,2,4,7,3,218.87,5,4,3,0,0,4,Medium,1,Planned,11
8391,68-296-5978,7,2,20240918,2,4,11,3,218.87,5,4,3,0,0,4,Medium,1,Planned,11
8392,68-296-5978,7,2,20240918,2,4,15,3,218.87,5,4,3,0,0,4,Medium,1,Planned,11
8393,68-296-5978,7,2,20240918,2,4,19,3,218.87,5,4,3,0,0,4,Medium,1,Planned,11
8394,68-296-5978,7,2,20240918,2,4,23,3,218.87,5,4,3,0,0,4,Medium,1,Planned,11
8395,68-296-5978,7,2,20240918,2,4,27,3,218.87,5,4,3,0,0,4,Medium,1,Planned,11
8396,68-296-5978,7,2,20240918,2,4,31,3,218.87,5,4,3,0,0,4,Medium,1,Planned,11
8397,68-296-5978,7,2,20240918,2,4,35,3,218.87,5,4,3,0,0,4,Medium,1,Planned,11
8398,68-296-5978,7,2,20240918,2,4,39,3,218.87,5,4,3,0,0,4,Medium,1,Planned,11
8399,68-296-5978,7,2,20240918,2,4,43,3,218.87,5,4,3,0,0,4,Medium,1,Planned,11
8400,68-296-5978,7,2,20240918,2,4,47,3,218.87,5,4,3,0,0,4,Medium,1,Planned,11
8401,03-874-9055,19,3,20240309,2,4,2,2,437.06,7,3,5,2,0,6,Low,0,Impulsive,11
8402,03-874-9055,19,3,20240309,2,4,6,2,437.06,7,3,5,2,0,6,Low,0,Impulsive,11
8403,03-874-9055,19,3,20240309,2,4,10,2,437.06,7,3,5,2,0,6,Low,0,Impulsive,11
8404,03-874-9055,19,3,20240309,2,4,14,2,437.06,7,3,5,2,0,6,Low,0,Impulsive,11
8405,03-874-9055,19,3,20240309,2,4,18,2,437.06,7,3,5,2,0,6,Low,0,Impulsive,11
8406,03-874-9055,19,3,20240309,2,4,22,2,437.06,7,3,5,2,0,6,Low,0,Impulsive,11
8407,03-874-9055,19,3,20240309,2,4,26,2,437.06,7,3,5,2,0,6,Low,0,Impulsive,11
8408,03-874-9055,19,3,20240309,2,4,30,2,437.06,7,3,5,2,0,6,Low,0,Impulsive,11
8409,03-874-9055,19,3,20240309,2,4,34,2,437.06,7,3,5,2,0,6,Low,0,Impulsive,11
8410,03-874-9055,19,3,20240309,2,4,38,2,437.06,7,3,5,2,0,6,Low,0,Impulsive,11
8411,03-874-9055,19,3,20240309,2,4,42,2,437.06,7,3,5,2,0,6,Low,0,Impulsive,11
8412,03-874-9055,19,3,20240309,2,4,46,2,437.06,7,3,5,2,0,6,Low,0,Impulsive,11
8413,28-123-8406,22,3,20240129,3,3,4,2,122.58,2,5,4,2,2,5,None,1,Impulsive,12
8414,28-123-8406,22,3,20240129,3,3,8,2,122.58,2,5,4,2,2,5,None,1,Impulsive,12
8415,28-123-8406,22,3,20240129,3,3,12,2,122.58,2,5,4,2,2,5,None,1,Impulsive,12
8416,28-123-8406,22,3,20240129,3,3,16,2,122.58,2,5,4,2,2,5,None,1,Impulsive,12
8417,28-123-8406,22,3,20240129,3,3,20,2,122.58,2,5,4,2,2,5,None,1,Impulsive,12
8418,28-123-8406,22,3,20240129,3,3,24,2,122.58,2,5,4,2,2,5,None,1,Impulsive,12
8419,28-123-8406,22,3,20240129,3,3,28,2,122.58,2,5,4,2,2,5,None,1,Impulsive,12
8420,28-123-8406,22,3,20240129,3,3,32,2,122.58,2,5,4,2,2,5,None,1,Impulsive,12
8421,28-123-8406,22,3,20240129,3,3,36,2,122.58,2,5,4,2,2,5,None,1,Impulsive,12
8422,28-123-8406,22,3,20240129,3,3,40,2,122.58,2,5,4,2,2,5,None,1,Impulsive,12
8423,28-123-8406,22,3,20240129,3,3,44,2,122.58,2,5,4,2,2,5,None,1,Impulsive,12
8424,28-123-8406,22,3,20240129,3,3,48,2,122.58,2,5,4,2,2,5,None,1,Impulsive,12
8425,01-089-2223,17,1,20240722,2,1,4,3,195.07,8,3,1,1,0,6,None,0,Impulsive,10
8426,01-089-2223,17,1,20240722,2,1,8,3,195.07,8,3,1,1,0,6,None,0,Impulsive,10
8427,01-089-2223,17,1,20240722,2,1,12,3,195.07,8,3,1,1,0,6,None,0,Impulsive,10
8428,01-089-2223,17,1,20240722,2,1,16,3,195.07,8,3,1,1,0,6,None,0,Impulsive,10
8429,01-089-2223,17,1,20240722,2,1,20,3,195.07,8,3,1,1,0,6,None,0,Impulsive,10
8430,01-089-2223,17,1,20240722,2,1,24,3,195.07,8,3,1,1,0,6,None,0,Impulsive,10
8431,01-089-2223,17,1,20240722,2,1,28,3,195.07,8,3,1,1,0,6,None,0,Impulsive,10
8432,01-089-2223,17,1,20240722,2,1,32,3,195.07,8,3,1,1,0,6,None,0,Impulsive,10
8433,01-089-2223,17,1,20240722,2,1,36,3,195.07,8,3,1,1,0,6,None,0,Impulsive,10
8434,01-089-2223,17,1,20240722,2,1,40,3,195.07,8,3,1,1,0,6,None,0,Impulsive,10
8435,01-089-2223,17,1,20240722,2,1,44,3,195.07,8,3,1,1,0,6,None,0,Impulsive,10
8436,01-089-2223,17,1,20240722,2,1,48,3,195.07,8,3,1,1,0,6,None,0,Impulsive,10
8437,23-758-1012,2,3,20240203,2,3,2,1,190.06,9,5,1,1,1,2,Low,1,Planned,12
8438,23-758-1012,2,3,20240203,2,3,6,1,190.06,9,5,1,1,1,2,Low,1,Planned,12
8439,23-758-1012,2,3,20240203,2,3,10,1,190.06,9,5,1,1,1,2,Low,1,Planned,12
8440,23-758-1012,2,3,20240203,2,3,14,1,190.06,9,5,1,1,1,2,Low,1,Planned,12
8441,23-758-1012,2,3,20240203,2,3,18,1,190.06,9,5,1,1,1,2,Low,1,Planned,12
8442,23-758-1012,2,3,20240203,2,3,22,1,190.06,9,5,1,1,1,2,Low,1,Planned,12
8443,23-758-1012,2,3,20240203,2,3,26,1,190.06,9,5,1,1,1,2,Low,1,Planned,12
8444,23-758-1012,2,3,20240203,2,3,30,1,190.06,9,5,1,1,1,2,Low,1,Planned,12
8445,23-758-1012,2,3,20240203,2,3,34,1,190.06,9,5,1,1,1,2,Low,1,Planned,12
8446,23-758-1012,2,3,20240203,2,3,38,1,190.06,9,5,1,1,1,2,Low,1,Planned,12
8447,23-758-1012,2,3,20240203,2,3,42,1,190.06,9,5,1,1,1,2,Low,1,Planned,12
8448,23-758-1012,2,3,20240203,2,3,46,1,190.06,9,5,1,1,1,2,Low,1,Planned,12
8449,34-788-8387,12,3,20240603,1,1,1,3,485.76,10,3,4,0,0,4,High,1,Wants-based,4
8450,34-788-8387,12,3,20240603,1,1,5,3,485.76,10,3,4,0,0,4,High,1,Wants-based,4
8451,34-788-8387,12,3,20240603,1,1,9,3,485.76,10,3,4,0,0,4,High,1,Wants-based,4
8452,34-788-8387,12,3,20240603,1,1,13,3,485.76,10,3,4,0,0,4,High,1,Wants-based,4
8453,34-788-8387,12,3,20240603,1,1,17,3,485.76,10,3,4,0,0,4,High,1,Wants-based,4
8454,34-788-8387,12,3,20240603,1,1,21,3,485.76,10,3,4,0,0,4,High,1,Wants-based,4
8455,34-788-8387,12,3,20240603,1,1,25,3,485.76,10,3,4,0,0,4,High,1,Wants-based,4
8456,34-788-8387,12,3,20240603,1,1,29,3,485.76,10,3,4,0,0,4,High,1,Wants-based,4
8457,34-788-8387,12,3,20240603,1,1,33,3,485.76,10,3,4,0,0,4,High,1,Wants-based,4
8458,34-788-8387,12,3,20240603,1,1,37,3,485.76,10,3,4,0,0,4,High,1,Wants-based,4
8459,34-788-8387,12,3,20240603,1,1,41,3,485.76,10,3,4,0,0,4,High,1,Wants-based,4
8460,34-788-8387,12,3,20240603,1,1,45,3,485.76,10,3,4,0,0,4,High,1,Wants-based,4
8461,53-865-9342,2,3,20241005,2,5,2,3,242.57,7,1,1,1,0,10,Low,1,Wants-based,1
8462,53-865-9342,2,3,20241005,2,5,6,3,242.57,7,1,1,1,0,10,Low,1,Wants-based,1
8463,53-865-9342,2,3,20241005,2,5,10,3,242.57,7,1,1,1,0,10,Low,1,Wants-based,1
8464,53-865-9342,2,3,20241005,2,5,14,3,242.57,7,1,1,1,0,10,Low,1,Wants-based,1
8465,53-865-9342,2,3,20241005,2,5,18,3,242.57,7,1,1,1,0,10,Low,1,Wants-based,1
8466,53-865-9342,2,3,20241005,2,5,22,3,242.57,7,1,1,1,0,10,Low,1,Wants-based,1
8467,53-865-9342,2,3,20241005,2,5,26,3,242.57,7,1,1,1,0,10,Low,1,Wants-based,1
8468,53-865-9342,2,3,20241005,2,5,30,3,242.57,7,1,1,1,0,10,Low,1,Wants-based,1
8469,53-865-9342,2,3,20241005,2,5,34,3,242.57,7,1,1,1,0,10,Low,1,Wants-based,1
8470,53-865-9342,2,3,20241005,2,5,38,3,242.57,7,1,1,1,0,10,Low,1,Wants-based,1
8471,53-865-9342,2,3,20241005,2,5,42,3,242.57,7,1,1,1,0,10,Low,1,Wants-based,1
8472,53-865-9342,2,3,20241005,2,5,46,3,242.57,7,1,1,1,0,10,Low,1,Wants-based,1
8473,79-052-8470,18,1,20240104,1,1,3,1,303.13,2,1,1,1,0,7,Medium,0,Need-based,10
8474,79-052-8470,18,1,20240104,1,1,7,1,303.13,2,1,1,1,0,7,Medium,0,Need-based,10
8475,79-052-8470,18,1,20240104,1,1,11,1,303.13,2,1,1,1,0,7,Medium,0,Need-based,10
8476,79-052-8470,18,1,20240104,1,1,15,1,303.13,2,1,1,1,0,7,Medium,0,Need-based,10
8477,79-052-8470,18,1,20240104,1,1,19,1,303.13,2,1,1,1,0,7,Medium,0,Need-based,10
8478,79-052-8470,18,1,20240104,1,1,23,1,303.13,2,1,1,1,0,7,Medium,0,Need-based,10
8479,79-052-8470,18,1,20240104,1,1,27,1,303.13,2,1,1,1,0,7,Medium,0,Need-based,10
8480,79-052-8470,18,1,20240104,1,1,31,1,303.13,2,1,1,1,0,7,Medium,0,Need-based,10
8481,79-052-8470,18,1,20240104,1,1,35,1,303.13,2,1,1,1,0,7,Medium,0,Need-based,10
8482,79-052-8470,18,1,20240104,1,1,39,1,303.13,2,1,1,1,0,7,Medium,0,Need-based,10
8483,79-052-8470,18,1,20240104,1,1,43,1,303.13,2,1,1,1,0,7,Medium,0,Need-based,10
8484,79-052-8470,18,1,20240104,1,1,47,1,303.13,2,1,1,1,0,7,Medium,0,Need-based,10
8485,86-359-7320,14,3,20240227,3,1,1,2,136.10,5,3,5,2,0,2,High,0,Planned,14
8486,86-359-7320,14,3,20240227,3,1,5,2,136.10,5,3,5,2,0,2,High,0,Planned,14
8487,86-359-7320,14,3,20240227,3,1,9,2,136.10,5,3,5,2,0,2,High,0,Planned,14
8488,86-359-7320,14,3,20240227,3,1,13,2,136.10,5,3,5,2,0,2,High,0,Planned,14
8489,86-359-7320,14,3,20240227,3,1,17,2,136.10,5,3,5,2,0,2,High,0,Planned,14
8490,86-359-7320,14,3,20240227,3,1,21,2,136.10,5,3,5,2,0,2,High,0,Planned,14
8491,86-359-7320,14,3,20240227,3,1,25,2,136.10,5,3,5,2,0,2,High,0,Planned,14
8492,86-359-7320,14,3,20240227,3,1,29,2,136.10,5,3,5,2,0,2,High,0,Planned,14
8493,86-359-7320,14,3,20240227,3,1,33,2,136.10,5,3,5,2,0,2,High,0,Planned,14
8494,86-359-7320,14,3,20240227,3,1,37,2,136.10,5,3,5,2,0,2,High,0,Planned,14
8495,86-359-7320,14,3,20240227,3,1,41,2,136.10,5,3,5,2,0,2,High,0,Planned,14
8496,86-359-7320,14,3,20240227,3,1,45,2,136.10,5,3,5,2,0,2,High,0,Planned,14
8497,27-111-2242,23,2,20241001,2,5,3,2,249.02,11,3,2,0,1,1,Medium,1,Planned,14
8498,27-111-2242,23,2,20241001,2,5,7,2,249.02,11,3,2,0,1,1,Medium,1,Planned,14
8499,27-111-2242,23,2,20241001,2,5,11,2,249.02,11,3,2,0,1,1,Medium,1,Planned,14
8500,27-111-2242,23,2,20241001,2,5,15,2,249.02,11,3,2,0,1,1,Medium,1,Planned,14
8501,27-111-2242,23,2,20241001,2,5,19,2,249.02,11,3,2,0,1,1,Medium,1,Planned,14
8502,27-111-2242,23,2,20241001,2,5,23,2,249.02,11,3,2,0,1,1,Medium,1,Planned,14
8503,27-111-2242,23,2,20241001,2,5,27,2,249.02,11,3,2,0,1,1,Medium,1,Planned,14
8504,27-111-2242,23,2,20241001,2,5,31,2,249.02,11,3,2,0,1,1,Medium,1,Planned,14
8505,27-111-2242,23,2,20241001,2,5,35,2,249.02,11,3,2,0,1,1,Medium,1,Planned,14
8506,27-111-2242,23,2,20241001,2,5,39,2,249.02,11,3,2,0,1,1,Medium,1,Planned,14
8507,27-111-2242,23,2,20241001,2,5,43,2,249.02,11,3,2,0,1,1,Medium,1,Planned,14
8508,27-111-2242,23,2,20241001,2,5,47,2,249.02,11,3,2,0,1,1,Medium,1,Planned,14
8509,84-538-0238,4,3,20241211,3,1,1,2,466.74,7,3,4,0,2,3,High,1,Need-based,5
8510,84-538-0238,4,3,20241211,3,1,5,2,466.74,7,3,4,0,2,3,High,1,Need-based,5
8511,84-538-0238,4,3,20241211,3,1,9,2,466.74,7,3,4,0,2,3,High,1,Need-based,5
8512,84-538-0238,4,3,20241211,3,1,13,2,466.74,7,3,4,0,2,3,High,1,Need-based,5
8513,84-538-0238,4,3,20241211,3,1,17,2,466.74,7,3,4,0,2,3,High,1,Need-based,5
8514,84-538-0238,4,3,20241211,3,1,21,2,466.74,7,3,4,0,2,3,High,1,Need-based,5
8515,84-538-0238,4,3,20241211,3,1,25,2,466.74,7,3,4,0,2,3,High,1,Need-based,5
8516,84-538-0238,4,3,20241211,3,1,29,2,466.74,7,3,4,0,2,3,High,1,Need-based,5
8517,84-538-0238,4,3,20241211,3,1,33,2,466.74,7,3,4,0,2,3,High,1,Need-based,5
8518,84-538-0238,4,3,20241211,3,1,37,2,466.74,7,3,4,0,2,3,High,1,Need-based,5
8519,84-538-0238,4,3,20241211,3,1,41,2,466.74,7,3,4,0,2,3,High,1,Need-based,5
8520,84-538-0238,4,3,20241211,3,1,45,2,466.74,7,3,4,0,2,3,High,1,Need-based,5
8521,04-660-2742,15,3,20241125,2,3,4,2,229.30,6,4,5,2,0,6,None,0,Planned,6
8522,04-660-2742,15,3,20241125,2,3,8,2,229.30,6,4,5,2,0,6,None,0,Planned,6
8523,04-660-2742,15,3,20241125,2,3,12,2,229.30,6,4,5,2,0,6,None,0,Planned,6
8524,04-660-2742,15,3,20241125,2,3,16,2,229.30,6,4,5,2,0,6,None,0,Planned,6
8525,04-660-2742,15,3,20241125,2,3,20,2,229.30,6,4,5,2,0,6,None,0,Planned,6
8526,04-660-2742,15,3,20241125,2,3,24,2,229.30,6,4,5,2,0,6,None,0,Planned,6
8527,04-660-2742,15,3,20241125,2,3,28,2,229.30,6,4,5,2,0,6,None,0,Planned,6
8528,04-660-2742,15,3,20241125,2,3,32,2,229.30,6,4,5,2,0,6,None,0,Planned,6
8529,04-660-2742,15,3,20241125,2,3,36,2,229.30,6,4,5,2,0,6,None,0,Planned,6
8530,04-660-2742,15,3,20241125,2,3,40,2,229.30,6,4,5,2,0,6,None,0,Planned,6
8531,04-660-2742,15,3,20241125,2,3,44,2,229.30,6,4,5,2,0,6,None,0,Planned,6
8532,04-660-2742,15,3,20241125,2,3,48,2,229.30,6,4,5,2,0,6,None,0,Planned,6
8533,96-496-9833,11,1,20240113,1,5,2,3,450.52,8,2,2,0,0,6,Low,1,Need-based,8
8534,96-496-9833,11,1,20240113,1,5,6,3,450.52,8,2,2,0,0,6,Low,1,Need-based,8
8535,96-496-9833,11,1,20240113,1,5,10,3,450.52,8,2,2,0,0,6,Low,1,Need-based,8
8536,96-496-9833,11,1,20240113,1,5,14,3,450.52,8,2,2,0,0,6,Low,1,Need-based,8
8537,96-496-9833,11,1,20240113,1,5,18,3,450.52,8,2,2,0,0,6,Low,1,Need-based,8
8538,96-496-9833,11,1,20240113,1,5,22,3,450.52,8,2,2,0,0,6,Low,1,Need-based,8
8539,96-496-9833,11,1,20240113,1,5,26,3,450.52,8,2,2,0,0,6,Low,1,Need-based,8
8540,96-496-9833,11,1,20240113,1,5,30,3,450.52,8,2,2,0,0,6,Low,1,Need-based,8
8541,96-496-9833,11,1,20240113,1,5,34,3,450.52,8,2,2,0,0,6,Low,1,Need-based,8
8542,96-496-9833,11,1,20240113,1,5,38,3,450.52,8,2,2,0,0,6,Low,1,Need-based,8
8543,96-496-9833,11,1,20240113,1,5,42,3,450.52,8,2,2,0,0,6,Low,1,Need-based,8
8544,96-496-9833,11,1,20240113,1,5,46,3,450.52,8,2,2,0,0,6,Low,1,Need-based,8
8545,27-672-6081,12,2,20240917,2,1,3,3,246.44,4,3,1,1,0,3,Medium,0,Wants-based,5
