Demographic_ID,Customer_ID,Age,Gender,Income_Level,Marital_Status,Education_Level,Occupation,Location
3213,75-964-5589,24,Male,High,Widowed,Master's,High,Lipovci
3214,06-594-3417,27,Male,High,Single,Bachelor's,High,Panagyurishte
3215,79-759-6726,18,Male,High,Widowed,High School,High,K?oczew
3216,12-851-1771,50,Bigender,High,Married,High School,High,Zhukovo
3217,79-960-1714,31,Male,Middle,Single,Master's,High,Nyk?ping
3218,30-417-6981,45,Male,High,Married,Master's,High,Jianmin
3219,91-532-5399,29,Male,Middle,Single,Master's,Middle,Bucaramanga
3220,89-997-9041,36,Male,High,Widowed,High School,Middle,Kudanding
3221,26-235-6745,27,Female,High,Widowed,Master's,High,Kyoto
3222,99-080-9462,24,Male,High,Single,High School,Middle,Saraburi
3223,87-056-8987,49,Agender,High,Widowed,High School,Middle,Negeriagung
3224,06-160-8063,21,Bigender,Middle,Divorced,High School,High,Latacunga
3225,73-434-2308,19,Female,Middle,Married,Master's,High,Guanzhou
3226,84-260-6464,23,Female,Middle,Married,Bachelor's,High,Tabuc Pontevedra
3227,00-149-4481,28,Female,High,Divorced,Master's,High,Kabale
3228,05-710-6109,27,Female,High,Divorced,Master's,High,Malveira
3229,84-724-8407,47,Female,High,Divorced,Bachelor's,Middle,Veiga
3230,45-795-1873,20,Agender,High,Widowed,Master's,Middle,Jagistay
3231,06-647-3248,26,Female,High,Single,Master's,High,Yuannan
3232,06-767-5206,49,Male,High,Single,Bachelor's,Middle,Mount Darwin
3233,94-288-4423,39,Female,High,Widowed,Master's,High,Qal?eh-ye Khv?jeh
3234,49-891-9711,22,Male,Middle,Divorced,Master's,Middle,Veiga
3235,08-806-0588,25,Male,High,Single,High School,Middle,Al Qar?rah
3236,94-746-2001,30,Female,Middle,Married,Bachelor's,Middle,Fandriana
3237,38-943-5744,19,Polygender,High,Married,Bachelor's,High,Carregueira
3238,98-535-8497,35,Male,High,Divorced,Master's,Middle,Lincheng
3239,33-243-8793,45,Male,Middle,Widowed,High School,High,Semenivka
3240,99-581-5577,20,Male,High,Single,High School,High,Yl?ne
3241,64-180-2404,48,Male,Middle,Divorced,High School,High,Cendagah
3242,73-097-0986,23,Male,Middle,Single,Master's,High,F?r?z?b?d
3243,88-051-0567,49,Female,High,Widowed,High School,High,Trondheim
3244,44-715-9594,23,Female,Middle,Widowed,Bachelor's,High,Yakovlevo
3245,84-188-6577,39,Male,Middle,Widowed,High School,High,Katav-Ivanovsk
3246,19-116-4723,45,Male,High,Married,High School,High,Voznesenskoye
3247,21-783-9242,31,Genderqueer,High,Divorced,Master's,High,Voskhod
3248,95-528-2313,19,Female,Middle,Married,Bachelor's,High,Gudja
3249,94-682-4886,27,Male,Middle,Single,Bachelor's,High,Gawul
3250,55-944-9669,32,Bigender,Middle,Divorced,Master's,High,Sobeok
3251,32-314-2958,24,Male,Middle,Married,Master's,High,Nanhuang
3252,67-697-2331,22,Male,Middle,Married,Master's,High,Tanudan
3253,28-855-1639,46,Male,High,Single,High School,Middle,Jiaozuo
3254,38-069-8615,37,Female,Middle,Married,Bachelor's,Middle,Tak?b
3255,58-233-5963,34,Male,High,Single,Bachelor's,High,Gualeguay
3256,02-004-0620,32,Male,Middle,Single,Master's,High,Lagoa Seca
3257,78-822-9328,44,Male,High,Divorced,High School,Middle,Bugarama
3258,73-359-1998,24,Female,Middle,Divorced,Bachelor's,Middle,Dicamay
3259,84-459-7736,22,Genderqueer,Middle,Widowed,Master's,Middle,Xiluodu
3260,07-395-5818,37,Agender,High,Single,High School,High,?ab?bah
3261,07-560-6637,41,Female,Middle,Divorced,Master's,High,Lobuk
3262,61-926-1691,32,Male,High,Divorced,High School,Middle,Waiwukak
3263,41-215-6092,37,Female,High,Single,High School,High,Zub?bah
3264,89-833-7175,43,Male,Middle,Widowed,High School,High,K?sowo
3265,08-117-9893,49,Male,High,Single,High School,Middle,Colombo
3266,24-109-2173,27,Female,High,Single,Bachelor's,High,Mess?ni
3267,79-939-2140,41,Male,Middle,Widowed,High School,High,Yishui
3268,95-999-0984,33,Male,High,Divorced,Bachelor's,Middle,Nanyaojie
3269,64-799-3174,46,Male,Middle,Divorced,Master's,Middle,Buzen
3270,27-018-2262,42,Female,Middle,Married,Bachelor's,Middle,Bom Jesus do Itabapoana
3271,38-881-0766,27,Male,Middle,Widowed,High School,Middle,Centenario
3272,17-344-8603,29,Male,High,Divorced,Bachelor's,Middle,Al J?zah
3273,51-387-9144,38,Male,High,Single,Master's,Middle,Th? Tr?n C?m Th?y
3274,42-101-8525,21,Male,Middle,Widowed,Bachelor's,Middle,Curahkalak Tengah
3275,69-157-6752,18,Male,Middle,Single,Bachelor's,Middle,Ebu
3276,27-843-5553,44,Non-binary,Middle,Single,Bachelor's,Middle,T?o Pujio
3277,04-468-5487,22,Male,Middle,Married,High School,High,Cr?teil
3278,08-584-8296,18,Female,Middle,Divorced,High School,High,Shaxi
3279,81-014-4502,24,Female,Middle,Widowed,Master's,Middle,Kel?sh?d va S?darj?n
3280,65-167-9819,28,Male,High,Divorced,High School,Middle,Punta Gorda
3281,19-925-2376,24,Male,High,Single,Bachelor's,Middle,Segodim
3282,03-669-7519,40,Female,Middle,Married,Master's,High,Yinying
3283,00-520-4376,50,Male,High,Widowed,Bachelor's,Middle,Harembo
3284,62-701-1037,49,Male,Middle,Widowed,Master's,High,Lazarevac
3285,87-806-4478,35,Male,Middle,Widowed,Master's,Middle,Al J?zah
3286,04-809-8989,25,Female,High,Married,High School,Middle,Zhongcun
3287,39-867-1989,40,Female,High,Widowed,High School,High,Gaopeng
3288,45-584-7333,40,Female,High,Widowed,Master's,High,Tabonok
3289,85-885-6579,50,Male,Middle,Single,Bachelor's,Middle,Tirana
3290,65-457-2840,24,Male,Middle,Single,High School,Middle,Maralal
3291,82-726-1255,30,Female,Middle,Married,Bachelor's,High,Xinjiang
3292,90-602-3583,32,Female,High,Widowed,Bachelor's,Middle,Mocho
3293,02-711-1034,48,Female,High,Widowed,High School,Middle,Likhoy
3294,27-347-7437,44,Female,High,Married,Bachelor's,High,Mineiros
3295,95-675-7816,19,Female,High,Widowed,Master's,Middle,Noisy-le-Grand
3296,87-418-1400,39,Male,Middle,Widowed,Bachelor's,High,Taoyuan
3297,51-220-3072,31,Male,Middle,Married,Master's,High,Shuntian
3298,17-648-0171,38,Female,High,Widowed,Bachelor's,Middle,Jo?o C?mara
3299,11-975-9054,33,Male,Middle,Married,High School,High,Cunha
3300,75-518-2831,33,Male,Middle,Divorced,Master's,Middle,Fengyi
3301,13-297-9777,42,Agender,Middle,Married,Bachelor's,High,Myshkin
3302,81-604-7906,49,Male,Middle,Divorced,High School,High,Tewulike
3303,87-518-0375,46,Non-binary,Middle,Divorced,High School,High,Bistrinci
3304,53-437-2629,42,Male,High,Single,Bachelor's,Middle,Chenguang
3305,46-681-0764,44,Female,Middle,Married,Master's,High,Muara
3306,43-990-6454,33,Female,High,Divorced,Master's,Middle,Qorveh
3307,55-570-3804,36,Male,Middle,Widowed,Master's,Middle,Bom Despacho
3308,29-067-4901,35,Male,High,Divorced,Master's,Middle,Arhust
3309,93-957-6269,26,Male,High,Divorced,Bachelor's,Middle,Thaton
3310,81-225-6647,43,Female,High,Widowed,Bachelor's,High,Changbai
3311,64-706-7841,25,Male,High,Divorced,Bachelor's,Middle,Kragan
3312,47-178-9529,37,Female,High,Divorced,Master's,Middle,Bida
3313,63-808-3641,25,Male,High,Widowed,Bachelor's,Middle,Pointe Michel
3314,85-738-8909,40,Female,Middle,Divorced,High School,Middle,Juyuan
3315,40-224-1057,40,Female,Middle,Married,Bachelor's,High,Sabugo
3316,24-853-1635,20,Female,Middle,Widowed,High School,Middle,Huangjin
3317,61-627-1822,39,Male,High,Widowed,Bachelor's,High,Huquan
3318,89-392-5002,19,Female,High,Single,Bachelor's,High,Xinqiao
3319,71-573-6085,31,Female,Middle,Widowed,Master's,High,Trzemeszno
3320,91-810-3612,36,Female,Middle,Married,Bachelor's,Middle,Dashkawka
3321,07-323-0255,31,Genderfluid,Middle,Married,High School,High,Sakura
3322,81-054-5343,45,Female,High,Divorced,Bachelor's,Middle,Lianghu
3323,14-854-9545,45,Agender,Middle,Single,High School,Middle,Karabash
3324,52-150-4629,23,Female,High,Divorced,Master's,High,Maomiaoji
3325,48-918-4473,28,Male,Middle,Married,High School,High,Pingtian
3326,06-764-5496,26,Female,High,Single,High School,Middle,Ti?ina
3327,67-036-4295,50,Female,Middle,Divorced,Master's,High,Montceau-les-Mines
3328,35-880-9374,36,Female,Middle,Widowed,Bachelor's,High,Karengan
3329,08-614-6177,32,Male,Middle,Widowed,Master's,Middle,Sungai Raya
3330,35-879-0014,34,Male,High,Married,Master's,Middle,Zwedru
3331,91-570-2695,50,Male,Middle,Married,High School,Middle,?ah??
3332,54-193-3526,24,Female,Middle,Widowed,Bachelor's,Middle,Masaran
3333,55-237-7991,49,Male,Middle,Widowed,Master's,High,Huangtang
3334,90-569-7391,18,Female,Middle,Single,Bachelor's,Middle,Sko?tari
3335,88-395-8741,44,Male,High,Divorced,High School,Middle,Jelat
3336,06-638-0433,41,Male,High,Married,High School,Middle,Doibang
3337,84-208-7045,33,Male,High,Divorced,High School,High,Kazimierz Dolny
3338,71-568-0867,46,Male,High,Single,Bachelor's,High,Margasari
3339,91-695-8237,31,Female,Middle,Widowed,High School,High,Kryva Hora
3340,68-458-0904,20,Female,High,Single,Bachelor's,High,Pyra
3341,28-862-5550,49,Female,Middle,Married,Bachelor's,High,General Lavalle
3342,85-666-7449,26,Female,High,Widowed,Bachelor's,High,Zhongzhang
3343,30-987-7421,36,Male,Middle,Widowed,High School,High,Estacion
3344,39-107-6852,21,Male,Middle,Married,High School,High,Xinglongchang
3345,85-467-6564,35,Female,Middle,Widowed,High School,Middle,San Nicolas
3346,82-692-9306,41,Male,High,Married,High School,Middle,Ropa
3347,18-593-8611,22,Genderqueer,High,Single,High School,Middle,San Diego
3348,93-093-0556,42,Male,Middle,Single,Master's,Middle,Pan-an
3349,59-080-5779,50,Male,High,Single,Bachelor's,High,Shu
3350,64-915-2968,30,Female,High,Divorced,High School,Middle,T?n nad Vltavou
3351,94-495-3402,49,Female,High,Divorced,Master's,High,Mojogajeh
3352,84-458-6432,40,Female,Middle,Divorced,Bachelor's,Middle,Mawu
3353,46-452-3822,38,Female,Middle,Single,Bachelor's,Middle,Genting
3354,54-877-5699,21,Male,High,Married,Master's,High,Madan
3355,15-146-4456,40,Male,High,Divorced,Master's,High,Hexiangqiao
3356,76-620-2994,26,Male,High,Divorced,Master's,Middle,Na Muen
3357,60-834-3348,32,Female,Middle,Married,Master's,Middle,Gafargaon
3358,77-742-5663,47,Female,Middle,Widowed,High School,High,Qingban
3359,05-167-0833,21,Male,Middle,Single,Master's,Middle,Lab?ge
3360,86-182-9556,34,Male,High,Widowed,High School,High,Port Elizabeth
3361,14-415-2802,29,Male,Middle,Widowed,Master's,High,Sauri
3362,49-469-9163,20,Female,Middle,Divorced,Bachelor's,High,Desakolot
3363,67-937-6624,50,Male,High,Divorced,Bachelor's,Middle,Huambo
3364,91-761-9492,29,Female,Middle,Divorced,Master's,High,Luoting
3365,19-184-7665,25,Non-binary,Middle,Married,Bachelor's,High,Stepnogorsk
3366,19-383-9741,37,Male,Middle,Widowed,High School,Middle,Zarechnyy
3367,71-436-6908,47,Male,High,Divorced,Bachelor's,Middle,Arnprior
3368,73-145-5784,50,Female,Middle,Divorced,High School,High,Donglu
3369,50-637-1630,42,Polygender,High,Married,High School,Middle,Inderka
3370,44-938-7475,28,Female,High,Single,Bachelor's,High,Tochio-honch?
3371,55-279-3045,23,Male,Middle,Single,High School,Middle,Pasadena
3372,59-997-3903,42,Male,High,Divorced,High School,High,Barish?l
3373,12-029-9344,32,Male,High,Single,Bachelor's,High,Kihurio
3374,41-130-2570,33,Male,Middle,Divorced,Bachelor's,High,Oekero
3375,25-285-7453,32,Male,High,Single,Bachelor's,Middle,Cluses
3376,47-225-8686,29,Male,High,Widowed,High School,High,Wrz?sowice
3377,33-519-4214,25,Non-binary,High,Divorced,Bachelor's,Middle,Hengfeng
3378,03-991-2098,41,Female,High,Divorced,Bachelor's,Middle,Bor
3379,30-735-8744,24,Female,Middle,Divorced,Bachelor's,High,Nawu
3380,13-848-5757,32,Female,High,Single,Master's,Middle,Longotea
3381,21-300-2001,41,Female,Middle,Widowed,High School,Middle,?ab?l al Jabr
3382,38-587-1781,18,Male,Middle,Divorced,Bachelor's,Middle,Gueset
3383,66-557-1474,25,Male,Middle,Single,Master's,Middle,L?kak
3384,03-422-8710,49,Male,Middle,Divorced,Bachelor's,High,Yuanguping
3385,97-505-8416,43,Male,Middle,Married,Bachelor's,Middle,Chamical
3386,98-585-4742,38,Female,High,Widowed,High School,High,?gios Andr?as
3387,51-302-9537,40,Female,High,Single,Bachelor's,Middle,Cibeusi
3388,88-313-2633,33,Male,Middle,Divorced,Master's,Middle,Itsandz?ni
3389,61-286-0069,18,Agender,Middle,Widowed,Bachelor's,Middle,Kosh-Agach
3390,35-907-0586,39,Female,High,Married,Bachelor's,High,Kuafeu
3391,30-522-1574,31,Male,Middle,Divorced,Bachelor's,High,Xincheng
3392,43-715-8777,27,Male,Middle,Divorced,Master's,High,Minneapolis
3393,94-692-4313,31,Female,High,Single,Bachelor's,Middle,P?fki
3394,96-915-4091,36,Female,High,Widowed,Bachelor's,Middle,?awall?
3395,19-689-4556,50,Female,Middle,Married,High School,Middle,Przeworsk
3396,53-143-6147,49,Female,High,Divorced,High School,High,Amsterdam Nieuw West
3397,02-725-7664,43,Female,High,Divorced,High School,Middle,Klishkivtsi
3398,54-439-4748,35,Non-binary,High,Widowed,Bachelor's,High,Borova
3399,66-949-9895,21,Male,Middle,Widowed,Master's,High,Vendargues
3400,20-648-1010,34,Male,High,Married,High School,Middle,Zilang
3401,79-939-5393,21,Female,High,Married,High School,High,Camalote
3402,89-249-8369,23,Female,High,Widowed,Bachelor's,High,Julayjilah
3403,85-366-1482,31,Female,Middle,Married,High School,Middle,Badajoz
3404,34-874-7357,21,Male,High,Widowed,Master's,Middle,Fort Wayne
3405,90-363-8040,27,Male,High,Divorced,Bachelor's,Middle,Hospitalet De LlobregatL'
3406,65-533-1660,18,Male,Middle,Married,Master's,High,Palma De Mallorca
3407,98-376-8787,36,Male,High,Married,Master's,Middle,Pho Duc
3408,18-938-9896,44,Female,Middle,Widowed,High School,High,?eba
3409,04-829-7037,48,Bigender,High,Married,High School,High,Yaguaraparo
3410,93-455-0576,23,Female,Middle,Widowed,Master's,Middle,Novoorsk
3411,84-637-9188,35,Male,Middle,Divorced,Bachelor's,Middle,Wuyang
3412,01-484-8220,38,Male,Middle,Married,Bachelor's,Middle,Vsevolozhsk
3413,11-121-0709,42,Male,Middle,Married,Master's,Middle,Kara Suu
3414,36-649-0081,24,Female,High,Divorced,Master's,Middle,Beigucheng
3415,61-176-8712,27,Female,High,Married,Master's,Middle,Cerro
3416,75-526-2611,36,Female,High,Widowed,Master's,High,Yamaga
3417,72-339-1854,19,Bigender,High,Single,Master's,Middle,Sacramento
3418,80-360-6324,24,Female,High,Single,Bachelor's,Middle,Foso
3419,24-591-4327,35,Male,High,Divorced,High School,High,Nowe Brzesko
3420,58-487-8848,38,Female,High,Married,High School,High,Kon?rak
3421,61-453-3503,34,Male,High,Widowed,High School,High,Qingshandi
3422,63-680-7694,29,Female,High,Divorced,Master's,Middle,Mbala
3423,51-431-7150,41,Female,Middle,Widowed,Bachelor's,Middle,Shiqiao
3424,23-039-9347,41,Male,Middle,Divorced,High School,High,Yatsuomachi-higashikumisaka
3425,18-832-6916,32,Male,High,Married,Bachelor's,High,Czarna D?br?wka
3426,29-438-8126,36,Female,Middle,Single,High School,High,Pasirmadang
3427,64-490-6975,46,Female,Middle,Married,Bachelor's,Middle,Ahar
3428,91-789-3191,41,Female,High,Single,High School,Middle,Dake
3429,83-714-9649,28,Female,Middle,Widowed,Bachelor's,Middle,Harstad
3430,33-203-4230,23,Male,High,Divorced,Master's,Middle,Perbaungan
3431,90-918-2833,48,Female,High,Widowed,High School,High,Soroti
3432,53-409-1176,26,Male,High,Single,Master's,High,Caruaru
3433,52-491-3386,39,Female,High,Married,Master's,Middle,Kamiennik
3434,10-870-3357,45,Male,Middle,Married,High School,High,Boundiali
3435,41-816-7753,22,Male,Middle,Divorced,High School,High,G?tene
3436,68-296-5978,36,Male,High,Married,High School,Middle,Kadumelati
3437,03-874-9055,29,Female,Middle,Married,Bachelor's,High,Amparo
3438,28-123-8406,33,Male,High,Married,Bachelor's,High,Shimen
3439,01-089-2223,35,Male,High,Married,Master's,Middle,Philadelphia
3440,23-758-1012,39,Female,Middle,Single,High School,High,Myingyan
3441,34-788-8387,38,Female,Middle,Single,High School,Middle,Qingqu
3442,53-865-9342,27,Female,High,Single,Bachelor's,High,Poste de Flacq
3443,79-052-8470,35,Male,Middle,Widowed,High School,High,?awr al B??ah
3444,86-359-7320,43,Female,Middle,Widowed,Master's,Middle,Phu Loc
3445,27-111-2242,40,Bigender,High,Single,Bachelor's,Middle,Jembangan
3446,84-538-0238,19,Male,Middle,Divorced,High School,Middle,Harhorin
3447,04-660-2742,46,Agender,High,Married,High School,High,Meijiang
3448,96-496-9833,30,Female,High,Single,High School,High,La?gub
3449,27-672-6081,35,Male,High,Divorced,Bachelor's,Middle,Bangbayang
3450,66-033-0540,34,Male,High,Widowed,High School,Middle,St?bo?ice
3451,99-643-9845,28,Female,Middle,Married,High School,High,Banturkrajan
3452,27-571-9402,44,Female,Middle,Married,Master's,Middle,S?o Torcato
3453,10-430-5821,25,Male,High,Divorced,Master's,Middle,Kapan
3454,36-835-7445,45,Male,Middle,Married,Bachelor's,High,V?n Giang
3455,41-602-4042,47,Female,High,Single,High School,Middle,Oslo
3456,63-743-6962,39,Male,Middle,Single,High School,Middle,Tanushimarumachi-toyoki
3457,66-772-9922,32,Male,High,Divorced,High School,Middle,Kazo
3458,23-246-5927,47,Male,Middle,Widowed,Bachelor's,High,Rawa Mazowiecka
3459,74-022-7557,19,Male,High,Married,Bachelor's,Middle,W?nsan
3460,78-214-5658,48,Female,Middle,Single,High School,High,Villavicencio
3461,25-286-8786,27,Male,High,Single,Master's,High,Berlin
3462,55-955-9889,31,Female,High,Divorced,Bachelor's,High,Wailang
3463,34-237-3943,44,Male,Middle,Married,Master's,Middle,Fangshan
3464,19-386-9088,24,Female,High,Widowed,High School,Middle,Tallahassee
3465,16-583-2801,32,Female,Middle,Widowed,Master's,Middle,Anchorage
3466,83-752-5439,28,Female,Middle,Married,Master's,High,Mulhouse
3467,25-485-2023,26,Male,Middle,Divorced,Master's,Middle,Tangkilsari
3468,90-822-7664,38,Female,Middle,Married,Master's,Middle,San Carlos
3469,22-039-6819,28,Female,Middle,Divorced,High School,Middle,Queluz
3470,50-395-1941,30,Genderqueer,High,Married,High School,High,S?rkisalo
3471,99-771-9310,37,Female,High,Widowed,Master's,Middle,Vitoria-Gasteiz
3472,18-518-0140,47,Female,High,Divorced,Bachelor's,Middle,Coro
3473,57-000-8646,41,Female,High,Widowed,Master's,Middle,Purwa
3474,81-926-9297,22,Female,Middle,Widowed,Master's,High,G?vle
3475,64-120-6212,31,Male,Middle,Single,Bachelor's,Middle,Fubin
3476,01-404-3425,38,Male,High,Single,Master's,High,Talshand
3477,68-971-6148,45,Male,High,Single,Master's,Middle,Palampal
3478,22-053-4627,30,Female,High,Married,High School,High,Kam?rai
3479,09-258-0424,45,Female,Middle,Married,High School,Middle,Ettelbruck
3480,56-782-9001,18,Male,High,Married,Bachelor's,High,Cawayan
3481,05-506-7216,36,Male,High,Single,Bachelor's,Middle,Don Carlos
3482,47-356-9730,25,Female,High,Single,High School,High,Seleu?
3483,42-898-6421,21,Female,High,Divorced,High School,Middle,Cervantes
3484,17-364-8685,26,Male,High,Single,Master's,High,Ebebiyin
3485,13-618-9438,40,Male,High,Divorced,Bachelor's,High,Chuquitira
3486,32-457-2982,47,Female,High,Divorced,High School,Middle,Proletarsk
3487,43-386-2489,27,Bigender,High,Widowed,High School,Middle,Naghalin
3488,67-438-2378,29,Female,Middle,Divorced,High School,High,Honolulu
3489,65-431-1264,21,Male,Middle,Single,Bachelor's,High,Dhalie
3490,73-367-8478,41,Genderfluid,High,Single,Bachelor's,High,Giesteira
3491,84-162-8799,43,Male,Middle,Widowed,High School,High,Khilok
3492,51-546-9992,33,Male,High,Widowed,Master's,Middle,Cimara
3493,89-189-3295,23,Female,Middle,Single,Master's,Middle,Vereshchagino
3494,45-776-7217,37,Female,Middle,Divorced,Bachelor's,High,Binagadi
3495,71-354-5174,34,Female,High,Single,Master's,High,Tsuen Wan
3496,05-975-6985,27,Male,High,Divorced,Master's,Middle,Banjar Batanpoh
3497,42-859-2475,40,Male,Middle,Widowed,Master's,High,Yenakiyeve
3498,34-094-1923,40,Female,Middle,Widowed,Master's,Middle,San Ramon
3499,57-797-8139,43,Male,High,Widowed,Bachelor's,High,Sak?t?
